1392 8959
35 487 -0.22100614
35 520 -0.22134810
35 534 -0.22268733
35 589 -0.22180580
35 596 -0.22179023
35 629 -0.22112031
35 678 -0.22237095
35 728 -0.22110254
35 765 -0.22218938
35 806 -0.22138544
35 846 -0.22288430
35 851 -0.22283900
35 860 -0.22200117
35 873 -0.21949055
35 903 -0.21993899
35 919 -0.21630806
35 949 -0.22227233
35 951 -0.22122123
35 972 -0.22254791
35 977 -0.22263508
35 1029 -0.22115826
35 1044 -0.22171972
35 1078 -0.22144559
35 1085 -0.22112979
35 1107 -0.22201181
35 1136 -0.22120032
35 1162 -0.22088078
35 1179 -0.22284467
35 1201 -0.22273467
35 1206 -0.22303762
35 1261 -0.22202046
35 1296 -0.21993454
35 1337 -0.22210189
36 685 1.71979355
36 780 1.87822581
36 1088 2.09856404
37 1166 7.07156910
38 81 -0.20590160
38 150 -0.20044048
38 155 -0.19638719
38 258 -0.20542748
38 292 -0.19946091
38 303 -0.20218512
38 311 -0.19956453
38 349 -0.19312986
38 570 -0.20420416
38 704 -0.19679092
38 802 -0.20496280
38 816 -0.19456954
38 836 -0.19535359
38 909 -0.20475464
38 947 -0.19943343
38 961 -0.19591209
38 995 -0.19749611
38 1028 -0.20633302
38 1061 -0.20059122
38 1125 -0.20583867
38 1131 -0.18447980
38 1221 -0.18489437
39 381 -0.16760661
39 383 -0.20348332
39 396 -0.15526640
39 423 -0.15720343
39 447 -0.15024610
39 451 -0.15024610
39 548 -0.15024610
39 580 -0.15024610
39 689 -0.15024610
39 980 -0.15024610
39 1058 -0.19139692
39 1160 -0.16388882
39 1224 -0.14908270
39 1269 -0.15024610
39 1367 -0.15024610
40 1391 14.29369255
41 250 2.09856404
41 955 -0.04698133
41 1110 1.38879465
42 247 5.62207043
43 205 3.40518495
44 671 0.98521861
44 809 1.19568576
45 59 -0.22254291
45 60 -0.22196162
45 66 -0.22072890
45 101 -0.22281007
45 102 -0.22208701
45 115 -0.22151145
45 129 -0.22191915
45 133 -0.22123732
45 136 -0.22121219
45 146 -0.22214491
45 170 -0.22218291
45 183 -0.22000711
45 190 -0.22315409
45 191 -0.22225883
45 208 -0.22272386
45 213 -0.22087754
45 234 -0.22135370
45 245 -0.22273668
45 312 -0.22221321
45 338 -0.22258102
45 344 -0.22234116
45 346 -0.22101300
45 351 -0.22247655
45 391 -0.22209893
45 397 -0.22166638
45 442 -0.22312296
45 465 -0.22283447
45 471 -0.22317450
45 477 -0.22162361
45 484 -0.22294716
45 487 -0.22265697
45 523 -0.22089275
45 534 -0.22323758
45 536 -0.22101315
45 549 -0.22166664
45 589 -0.22279637
45 591 -0.22130559
45 596 -0.22266468
45 597 -0.22110089
45 649 -0.22196075
45 662 -0.22260790
45 728 -0.22306220
45 732 -0.22230695
45 736 -0.22226076
45 765 -0.22255334
45 768 -0.22222681
45 806 -0.22254298
45 840 -0.22160761
45 846 -0.22311047
45 851 -0.22267518
45 860 -0.22277901
45 869 -0.22214575
45 879 -0.22150862
45 882 -0.22187600
45 903 -0.22261666
45 917 -0.22252462
45 949 -0.22222725
45 951 -0.22240907
45 972 -0.22244268
45 977 -0.22310970
45 1006 -0.22177128
45 1010 -0.22018611
45 1014 -0.22213466
45 1019 -0.22098883
45 1029 -0.22311480
45 1038 -0.22137422
45 1044 -0.22316694
45 1051 -0.22310727
45 1085 -0.22224290
45 1096 -0.22181198
45 1107 -0.22205391
45 1139 -0.22093723
45 1179 -0.22343442
45 1201 -0.22313096
45 1206 -0.22279801
45 1261 -0.22279015
45 1268 -0.22075967
45 1276 -0.22121273
45 1296 -0.22232186
45 1302 -0.22228297
45 1305 -0.22262844
45 1320 -0.22249637
45 1375 -0.22127771
46 62 -0.20702152
46 387 -0.21080449
46 419 -0.21378669
46 527 -0.20933188
46 637 -0.21017690
46 805 -0.20869216
46 899 -0.21211704
46 1259 -0.20172964
46 1383 -0.20386862
47 259 -0.00540074
47 638 0.08702852
47 777 0.08702852
47 868 0.15838270
47 1105 0.14119886
47 1242 -0.02359297
48 320 0.51738318
48 403 0.45432442
48 474 -0.20325790
48 1051 -0.22056500
48 1297 -0.21768543
48 1323 0.44221201
49 92 -0.20485845
49 116 -0.20160895
49 178 -0.18477720
49 238 -0.20661667
49 239 -0.20336667
49 274 -0.20332488
49 316 -0.20148013
49 317 -0.20327879
49 482 -0.20408787
49 533 -0.20321794
49 555 -0.20758338
49 568 -0.20117845
49 590 -0.20240276
49 668 -0.20220112
49 760 -0.20325949
49 763 -0.20149323
49 801 -0.20240276
49 1021 -0.19956611
49 1025 -0.20756782
49 1099 -0.20416419
49 1138 -0.20326319
49 1148 -0.20588786
49 1225 -0.20472784
49 1277 -0.20007642
49 1300 -0.20409921
50 59 -0.22184983
50 101 -0.22101182
50 103 -0.22000126
50 186 -0.22055140
50 190 -0.22210736
50 191 -0.22098524
50 208 -0.21957114
50 245 -0.22280828
50 327 -0.22061757
50 344 -0.22099993
50 351 -0.22151424
50 391 -0.22080881
50 442 -0.22189559
50 443 -0.21765946
50 452 -0.21483693
50 456 -0.22189664
50 457 -0.21916717
50 471 -0.22107944
50 487 -0.22149825
50 520 -0.22058208
50 534 -0.22242522
50 542 -0.21473198
50 589 -0.22118313
50 604 -0.19844342
50 629 -0.21906464
50 728 -0.22048808
50 759 -0.20873342
50 765 -0.22236578
50 806 -0.22048919
50 851 -0.22242662
50 903 -0.21846933
50 949 -0.22144901
50 951 -0.22159605
50 972 -0.22208896
50 977 -0.22152028
50 1029 -0.22068268
50 1078 -0.22196129
50 1085 -0.22067527
50 1136 -0.22072123
50 1162 -0.21854681
50 1179 -0.22231085
50 1201 -0.22325537
50 1206 -0.22275756
51 104 -0.19432169
51 117 -0.20717575
51 167 -0.19283866
51 307 -0.19291031
51 384 -0.19326620
51 455 -0.19436508
51 480 -0.19301628
51 489 -0.20667983
51 540 -0.20767968
51 607 -0.20063299
51 610 -0.19565828
51 858 -0.20290921
51 1009 -0.19585121
51 1120 -0.20437161
51 1144 -0.19432169
51 1164 -0.19438235
51 1180 -0.20742352
51 1228 -0.19432169
51 1284 -0.20752513
51 1360 -0.19701560
51 1378 -0.19432169
52 441 1.85402356
52 898 3.21861793
53 764 3.55685009
54 55 -0.11102167
54 114 -0.18820002
54 279 -0.20679877
54 306 -0.19480632
54 378 -0.11530479
54 718 -0.14318718
54 814 -0.18484033
54 841 -0.12477822
54 921 -0.20159219
54 974 -0.16185528
54 1001 -0.15718421
54 1065 -0.13936947
54 1165 -0.12349807
54 1271 -0.10663565
54 1293 -0.18680884
55 378 0.07671262
55 841 0.11259352
56 222 1.25260575
56 925 1.93464368
56 940 1.54543665
56 1291 1.14138195
57 370 0.10991223
57 400 -0.06569089
57 478 1.71554902
57 754 0.26756257
57 1227 1.01995156
58 219 -0.07479195
58 497 -0.05465708
58 764 0.70828289
58 787 0.19122158
59 60 -0.22201672
59 90 -0.22085512
59 101 -0.22229757
59 102 -0.22238566
59 103 -0.22159857
59 146 -0.22212991
59 186 -0.22198781
59 190 -0.22243362
59 191 -0.22232565
59 208 -0.22213241
59 230 -0.22084591
59 234 -0.22195948
59 327 -0.22222117
59 338 -0.22188211
59 344 -0.22225386
59 351 -0.22277338
59 360 -0.22223587
59 391 -0.22180143
59 397 -0.22248874
59 442 -0.22191344
59 456 -0.22259795
59 457 -0.22139973
59 471 -0.22220149
59 484 -0.22169274
59 487 -0.22127863
59 520 -0.22230365
59 534 -0.22247696
59 589 -0.22227906
59 596 -0.22225521
59 629 -0.22198268
59 649 -0.22260145
59 652 -0.22187160
59 662 -0.22177013
59 678 -0.22206119
59 728 -0.22182663
59 732 -0.22275468
59 765 -0.22294987
59 768 -0.22290217
59 806 -0.22190038
59 834 -0.22157640
59 846 -0.22313775
59 851 -0.22215546
59 860 -0.22249734
59 903 -0.22206112
59 949 -0.22238302
59 951 -0.22202479
59 972 -0.22218660
59 977 -0.22213374
59 1029 -0.22184006
59 1044 -0.22227308
59 1051 -0.22276523
59 1078 -0.22188728
59 1085 -0.22218813
59 1092 -0.21977472
59 1096 -0.22172369
59 1107 -0.22267298
59 1136 -0.22109381
59 1171 -0.22179718
59 1177 -0.22046321
59 1179 -0.22279890
59 1201 -0.22301066
59 1206 -0.22322103
59 1261 -0.22208167
59 1276 -0.22202928
59 1296 -0.22078241
59 1320 -0.22263647
59 1329 -0.22184631
59 1337 -0.22231736
60 102 -0.22164914
60 115 -0.22088396
60 129 -0.22117776
60 136 -0.22072019
60 146 -0.22267973
60 170 -0.22195566
60 183 -0.21800072
60 191 -0.22265095
60 213 -0.22064616
60 230 -0.22216272
60 234 -0.22049885
60 245 -0.22261414
60 304 -0.22022032
60 324 -0.21691785
60 338 -0.22221647
60 344 -0.22211548
60 347 -0.22106975
60 351 -0.22227446
60 385 -0.21900280
60 391 -0.22212020
60 397 -0.22155464
60 442 -0.22291518
60 456 -0.22296792
60 465 -0.22268452
60 484 -0.22266364
60 520 -0.22282191
60 534 -0.22265656
60 536 -0.22198296
60 589 -0.22266651
60 596 -0.22139699
60 649 -0.22167096
60 652 -0.22288019
60 662 -0.22072773
60 678 -0.22268421
60 728 -0.22265027
60 732 -0.22208590
60 765 -0.22223628
60 768 -0.22203271
60 806 -0.22251205
60 846 -0.22281901
60 851 -0.22220981
60 860 -0.22164873
60 903 -0.22231468
60 917 -0.22220460
60 923 -0.22085804
60 949 -0.22193004
60 951 -0.22277819
60 972 -0.22204474
60 977 -0.22253851
60 1029 -0.22257154
60 1038 -0.22116072
60 1044 -0.22226818
60 1051 -0.22263880
60 1078 -0.22296130
60 1085 -0.22217779
60 1096 -0.22166923
60 1107 -0.22177391
60 1139 -0.21752268
60 1152 -0.21862527
60 1179 -0.22329090
60 1201 -0.22304036
60 1206 -0.22266028
60 1233 -0.22137532
60 1261 -0.22175687
60 1276 -0.22100682
60 1292 -0.22064997
60 1296 -0.22213385
60 1305 -0.22229892
60 1320 -0.22206364
60 1327 -0.22127226
61 138 3.39748112
61 237 5.13459769
62 93 -0.20627604
62 159 -0.20867624
62 173 -0.21246615
62 177 -0.21202791
62 197 -0.20921039
62 217 -0.21085993
62 325 -0.20818646
62 353 -0.21057272
62 387 -0.21627993
62 402 -0.20807985
62 413 -0.21101620
62 419 -0.21588791
62 516 -0.21598780
62 527 -0.21342022
62 528 -0.20426777
62 537 -0.21138106
62 637 -0.21714819
62 719 -0.20812260
62 734 -0.20951486
62 805 -0.21664523
62 844 -0.21676559
62 871 -0.21546649
62 899 -0.21524383
62 939 -0.21463862
62 967 -0.21211451
62 968 -0.21532257
62 1043 -0.21234678
62 1048 -0.21035736
62 1050 -0.21428211
62 1102 -0.20980681
62 1226 -0.20571795
62 1259 -0.21098608
62 1326 -0.21293837
62 1362 -0.21175875
62 1383 -0.21399366
62 1386 -0.21353417
63 624 0.49262119
63 838 0.49262119
63 973 0.49262119
63 1128 0.49262119
63 1377 0.49262119
64 224 -0.18110742
64 419 -0.20617658
64 637 -0.21511724
64 844 -0.16598759
64 866 -0.18552705
64 1311 -0.17622214
64 1365 -0.18083354
65 85 0.23199062
65 1076 7.19994350
66 234 -0.21685963
66 245 -0.22236347
66 253 -0.15866503
66 341 -0.14465772
66 385 -0.19186235
66 397 -0.21811187
66 739 -0.16585416
66 880 -0.14465772
66 1019 -0.16760661
66 1054 -0.16760661
66 1122 -0.16036491
66 1206 -0.22208029
66 1268 -0.15024610
66 1292 -0.19496341
66 1333 -0.18068901
66 1351 -0.15033768
67 107 -0.19139692
67 128 -0.17950891
67 264 -0.19139692
67 269 -0.18977145
67 275 -0.18802256
67 331 -0.17950891
67 345 -0.19802875
67 463 -0.18802256
67 475 -0.19911270
67 579 -0.18802256
67 584 -0.18464438
67 621 -0.19448907
67 857 -0.18189827
67 953 -0.20458421
67 958 -0.19363530
67 1036 -0.18091527
67 1037 -0.19354799
67 1041 -0.19139692
67 1186 -0.18189827
67 1275 -0.19121260
67 1338 -0.18410149
68 851 -0.21992781
68 1078 -0.21892975
69 351 -0.21990201
69 442 -0.21994587
69 598 -0.19360421
69 860 -0.21799105
69 917 -0.21189893
69 1201 -0.22196605
70 750 0.30500503
70 1135 0.35640282
70 1174 0.35280236
70 1219 0.62744399
70 1237 0.68305805
71 368 3.31530038
72 187 -0.13043729
72 667 -0.11454057
72 1002 -0.08929303
72 1047 -0.07913748
72 1086 -0.09263495
72 1142 -0.09263495
72 1154 -0.09263495
72 1308 -0.09263495
72 1317 -0.06345320
72 1345 -0.17068504
73 922 2.84276604
73 1301 1.08516118
74 268 0.11871737
74 380 0.10219195
74 505 0.14059529
74 661 0.16349171
74 713 0.09066517
74 874 0.16442210
74 1356 0.09465833
75 147 0.25561664
75 266 0.33497189
75 496 0.25561664
75 673 0.25561664
75 825 0.35640282
75 920 -0.09415798
75 1168 0.45319794
76 190 -0.21971503
76 504 0.58815664
76 651 0.33595486
76 670 0.33063648
76 1015 0.29957058
77 108 0.13881557
77 297 -0.01083766
77 309 -0.02755156
77 766 -0.00126486
78 87 -0.12045203
78 432 -0.20582803
78 473 -0.10754365
78 509 -0.07962813
78 770 -0.13220274
78 792 -0.01219063
78 845 -0.06009138
78 941 -0.13453159
78 944 -0.05239304
78 970 -0.08458674
78 1008 -0.01596443
78 1263 -0.05025698
78 1380 -0.13533969
79 787 0.60639937
80 193 -0.17950891
80 291 -0.17408225
80 294 -0.17408225
80 387 -0.21057272
80 516 -0.18802256
80 527 -0.20364402
80 617 -0.16760661
80 659 -0.17950891
80 772 -0.17408225
80 871 -0.20871101
80 899 -0.20818646
80 907 -0.16579910
80 967 -0.19432169
80 1013 -0.20644376
80 1226 -0.19529223
80 1316 -0.17152256
80 1358 -0.15637102
80 1386 -0.19537623
81 150 -0.20244487
81 155 -0.20017323
81 258 -0.20130066
81 292 -0.20043207
81 303 -0.20039429
81 311 -0.19964961
81 335 -0.19855589
81 349 -0.20444951
81 570 -0.20282616
81 632 -0.18918284
81 704 -0.20588361
81 802 -0.20517671
81 816 -0.20020589
81 836 -0.20530707
81 947 -0.20036970
81 961 -0.20599617
81 995 -0.20613156
81 1028 -0.20633302
81 1061 -0.20650960
81 1125 -0.19963159
81 1221 -0.19844216
82 321 0.49262119
82 521 0.49262119
82 1208 0.49262119
82 1273 0.49179055
83 247 1.86083896
83 277 11.60400387
84 249 2.09856404
84 984 2.09856404
84 1046 2.09856404
85 219 -0.04847079
85 374 -0.03631911
85 517 -0.03050888
85 606 0.20932431
85 742 0.21171252
85 786 0.08749115
86 1301 1.59969075
87 473 0.14113340
87 793 1.23831898
88 95 0.49262119
88 215 0.59783073
88 837 0.98956893
88 861 0.48868165
88 1031 0.66701329
88 1339 0.55106447
89 726 0.12518572
89 1140 0.17989250
90 170 -0.22104356
90 244 -0.21593929
90 360 -0.21588417
90 397 -0.22084029
90 465 -0.22070627
90 484 -0.22073734
90 534 -0.22180314
90 608 -0.21737549
90 768 -0.22157539
90 839 -0.21668364
90 846 -0.22089553
90 851 -0.22169321
90 977 -0.22164850
90 999 -0.21545146
90 1038 -0.21275724
90 1051 -0.21960777
90 1059 -0.21859207
90 1075 -0.21496336
90 1163 -0.21345761
90 1201 -0.22244069
90 1251 -0.21039447
90 1285 -0.21185366
90 1305 -0.21990133
90 1320 -0.22097019
90 1325 -0.21576117
90 1337 -0.21960479
91 272 14.09180422
91 1333 0.11061555
92 116 -0.20324678
92 238 -0.19713504
92 239 -0.20364402
92 274 -0.20396377
92 316 -0.20199077
92 317 -0.20199077
92 389 -0.19288011
92 482 -0.20440262
92 533 -0.20284124
92 555 -0.20240276
92 568 -0.20257900
92 590 -0.20284124
92 668 -0.20365365
92 760 -0.20366129
92 763 -0.20364402
92 769 -0.19823966
92 801 -0.20284124
92 1021 -0.20757552
92 1025 -0.20136669
92 1082 -0.19644465
92 1099 -0.20199077
92 1138 -0.20364402
92 1148 -0.20845353
92 1225 -0.20408787
92 1233 -0.21862345
92 1277 -0.20164394
92 1300 -0.20440262
93 197 -0.18063564
93 353 -0.19295758
93 387 -0.21315563
93 528 -0.12154848
93 537 -0.19335624
93 1259 -0.19548990
93 1383 -0.20789612
94 203 -0.19802875
94 209 -0.20364402
94 214 -0.20013098
94 240 -0.20838672
94 267 -0.20317632
94 334 -0.20108877
94 464 -0.20199077
94 515 -0.20199077
94 525 -0.20326898
94 561 -0.20199077
94 653 -0.20199077
94 693 -0.20145737
94 721 -0.20108877
94 723 -0.19848053
94 748 -0.19804891
94 798 -0.19980996
94 821 -0.20022550
94 955 -0.20335421
94 1093 -0.20579971
94 1103 -0.20023136
94 1123 -0.19687333
94 1143 -0.20136319
94 1155 -0.20199077
94 1210 -0.20378502
94 1222 -0.20763501
94 1235 -0.20108877
94 1236 -0.21013984
94 1238 -0.21138106
94 1265 -0.19802875
94 1266 -0.19687333
94 1304 -0.21067515
94 1342 -0.20199077
94 1371 -0.20512021
94 1387 -0.21212014
94 1390 -0.20013098
95 215 1.17196141
95 861 0.95987080
95 1339 1.12575060
96 119 0.22827537
96 611 0.13139512
96 1115 0.12362358
97 318 8.22224605
98 205 2.09856404
98 522 6.22296941
99 905 2.09806427
99 1245 2.09856404
99 1298 1.02821538
100 775 -0.17772250
100 849 0.31859265
100 1307 0.35640282
101 103 -0.22130203
101 146 -0.22122378
101 186 -0.22226959
101 190 -0.22260603
101 191 -0.22143319
101 208 -0.22172841
101 230 -0.22134055
101 234 -0.22162027
101 338 -0.22165897
101 344 -0.22167269
101 351 -0.22238446
101 391 -0.22234966
101 442 -0.22195233
101 452 -0.22032048
101 456 -0.22236689
101 457 -0.22031324
101 465 -0.22259070
101 471 -0.22196423
101 479 -0.21966256
101 487 -0.22196934
101 520 -0.22116926
101 534 -0.22276706
101 542 -0.21863295
101 589 -0.22144516
101 596 -0.22212200
101 629 -0.22107300
101 649 -0.22239372
101 652 -0.22127076
101 662 -0.22171440
101 678 -0.22237935
101 728 -0.22134299
101 765 -0.22194032
101 806 -0.22185916
101 851 -0.22288498
101 860 -0.22232683
101 903 -0.22076071
101 919 -0.21801505
101 949 -0.22154476
101 951 -0.22256344
101 972 -0.22157467
101 977 -0.22197851
101 1029 -0.22233495
101 1044 -0.22192706
101 1078 -0.22223965
101 1085 -0.22172462
101 1107 -0.22112538
101 1136 -0.22206233
101 1162 -0.22115339
101 1179 -0.22253591
101 1201 -0.22339112
101 1206 -0.22311717
101 1261 -0.22208341
101 1296 -0.21998248
101 1329 -0.22113157
101 1355 -0.21616120
101 1359 -0.21698190
102 115 -0.22017401
102 129 -0.22112136
102 133 -0.22043710
102 146 -0.22250823
102 170 -0.22225065
102 183 -0.21794630
102 191 -0.22279877
102 213 -0.22109429
102 234 -0.22083966
102 245 -0.22246396
102 327 -0.22235173
102 338 -0.22199498
102 344 -0.22209761
102 346 -0.22161866
102 347 -0.22092950
102 351 -0.22311341
102 391 -0.22268769
102 397 -0.22155464
102 456 -0.22264652
102 457 -0.22182024
102 471 -0.22298593
102 484 -0.22269046
102 487 -0.22219437
102 493 -0.22159883
102 531 -0.21898932
102 534 -0.22298642
102 536 -0.22188016
102 567 -0.21670205
102 591 -0.22049281
102 649 -0.22232212
102 662 -0.22117663
102 678 -0.22185599
102 732 -0.22258270
102 736 -0.22191483
102 765 -0.22215524
102 768 -0.22203013
102 806 -0.22276261
102 846 -0.22317257
102 851 -0.22222400
102 860 -0.22266886
102 879 -0.22192230
102 882 -0.22193997
102 896 -0.21913671
102 917 -0.22221825
102 923 -0.21934961
102 949 -0.22194735
102 969 -0.21997241
102 972 -0.22227124
102 977 -0.22256175
102 1010 -0.22009804
102 1029 -0.22297187
102 1044 -0.22303309
102 1078 -0.22265107
102 1085 -0.22197538
102 1096 -0.22165228
102 1107 -0.22170595
102 1111 -0.21977667
102 1136 -0.22235036
102 1162 -0.22166679
102 1179 -0.22328899
102 1201 -0.22320981
102 1206 -0.22259870
102 1220 -0.21986584
102 1233 -0.22200947
102 1261 -0.22264563
102 1276 -0.22117260
102 1292 -0.21752117
102 1296 -0.22233932
102 1305 -0.22230203
102 1341 -0.21978050
103 146 -0.22123221
103 186 -0.22121063
103 190 -0.22215522
103 191 -0.22190705
103 208 -0.22124058
103 338 -0.22054696
103 344 -0.22196416
103 351 -0.22200572
103 391 -0.22186931
103 442 -0.22096978
103 443 -0.21611045
103 452 -0.21803761
103 456 -0.22199747
103 471 -0.22206091
103 479 -0.21422653
103 487 -0.22082594
103 520 -0.22129241
103 534 -0.22250867
103 589 -0.22085576
103 596 -0.22109023
103 629 -0.21986270
103 728 -0.22075915
103 765 -0.22235052
103 806 -0.22143184
103 903 -0.21975055
103 949 -0.22139092
103 951 -0.22171335
103 977 -0.22220002
103 1029 -0.22053025
103 1044 -0.22168318
103 1078 -0.22179272
103 1085 -0.22035778
103 1107 -0.22177070
103 1179 -0.22270658
103 1201 -0.22311006
104 117 -0.19802875
104 160 -0.19891515
104 167 -0.19432169
104 307 -0.19687333
104 343 -0.19793986
104 384 -0.19687333
104 455 -0.19802875
104 480 -0.19711661
104 489 -0.20013098
104 540 -0.19564003
104 607 -0.20108877
104 610 -0.19911270
104 858 -0.19802875
104 953 -0.20844743
104 1009 -0.19687333
104 1120 -0.20199077
104 1144 -0.19802875
104 1164 -0.19802875
104 1180 -0.19911270
104 1228 -0.19802875
104 1284 -0.19763645
104 1360 -0.20013098
104 1378 -0.19802875
105 985 6.22438373
105 1344 5.62518586
106 854 0.30185734
106 893 -0.06458739
106 1024 0.09851428
106 1172 -0.00075369
107 128 -0.18223454
107 264 -0.19291031
107 269 -0.19139692
107 275 -0.18977145
107 331 -0.18189827
107 345 -0.19911270
107 463 -0.18977145
107 475 -0.20013098
107 579 -0.18977145
107 584 -0.17950891
107 621 -0.19618219
107 857 -0.18410149
107 958 -0.17408225
107 993 -0.16388882
107 1036 -0.18548634
